,0,1
0,0.06460748696347102,Compscore2
1,0.06324737862941689,sqft_final
2,0.056532768457366225,units_final
3,0.039501123960576534,age_yrs_final
4,0.03513713672908069,Compscore5
5,0.029712638220132235,Compscore17
6,0.02833912290963614,bedrooms_final
7,0.028117828685653958,Compscore10
8,0.024646314280645946,Compscore9
9,0.023860204823295206,Compscore14
10,0.022838373490967998,Compscore1
11,0.022706461230724482,bathrooms_final
12,0.021231667018631942,Compscore15
13,0.020518451638859955,Compscore11
14,0.020008145385076646,Compscore7
15,0.019772709560037828,Compscore3
16,0.019028648263547422,Compscore18
17,0.018854062621462192,Compscore21
18,0.01712493757947982,Concierge
19,0.017043059298087394,Compscore4
20,0.015963236608842288,Compscore12
21,0.015103007676900764,Compscore16
22,0.014889683768181778,Doorman
23,0.014536006045155123,Compscore19
24,0.014346688377945756,Compscore6
25,0.014224471995589525,Compscore20
26,0.011992526066537319,Surface_Lot
27,0.010549164784476825,Elevator
28,0.010377962753807266,Compscore8
29,0.009844467341300293,Rooftop_Lounge
30,0.009567558021913872,Compscore13
31,0.008485321945415297,Dry_Cleaning_Service
32,0.007308533445190918,Tub_Shower
33,0.007013221243750614,Street
34,0.006796643481017757,Ceiling_Fans
35,0.005943018110971663,Cable_Ready
36,0.0055497848766205135,Pet_Washing_Station
37,0.0054659950734459,Fitness_Center
38,0.005457200687451811,Stainless_Steel_Appliances
39,0.005242704257425903,Laundry_Facilities
40,0.005103355705602722,On_Site_Retail
41,0.004789308741639603,Playground
42,0.004545716035354906,Refrigerator
43,0.004450472917116943,Maintenance_on_site
44,0.004413609083693138,Air_Conditioning
45,0.004322851136085376,Sundeck
46,0.004093585256124157,Microwave
47,0.003951072804549359,Carpet
48,0.0037146791769389316,Covered
49,0.003664349659382017,Property_Manager_on_Site
50,0.003647730270613695,Pool
51,0.0036226261666986127,Heating
52,0.0035586487121146856,Conference_Room
53,0.0035343142386520914,Controlled_Access
54,0.0035039907759045713,Smoke_Free
55,0.0034195829347474643,Freezer
56,0.003413564134884964,Assigned_Parking
57,0.0034032996684441943,Vinyl_Flooring
58,0.0033989989949628164,Basketball_Court
59,0.003351560066812391,Dishwasher
60,0.0033250547351767693,Gated
61,0.0033233881865797604,MediaCenter_MovieTheatre
62,0.0032277066056575865,Granite_Countertops
63,0.0032242866550416336,Lounge
64,0.003201184405812644,Dining_Room
65,0.0030955314003827134,24_Hour_Availability
66,0.00306395236071883,Disposal_Chutes
67,0.0030320454383647682,Views
68,0.0029152492957851116,Multiple_parking_spaces
69,0.0028915828250086354,Gameroom
70,0.0027998695603274185,Clubhouse
71,0.00277602280829781,Walk_In_Closets
72,0.0027050267639522592,Kitchen_y
73,0.002702244596263428,Garage
74,0.0026831032019368076,Wi_Fi
75,0.002604704424950831,Bike_Storage
76,0.0026045872112647663,Storage_Space
77,0.0025692961040243447,High_Speed_Internet_Access
78,0.002501208865205623,Range
79,0.0024908476911646824,Disposal
80,0.002486657013981035,Linen_Closet
81,0.0024525046770088412,Oven
82,0.002398319351145235,Hardwood_Floors
83,0.002331603729856561,Coffee_Bar
84,0.002291247293720096,Package_Service
85,0.002259665541762564,Island_Kitchen
86,0.002253210736560235,Grill
87,0.0022275814800808524,Security_System
88,0.0022110345339260923,Spa
89,0.0022105509018417757,Cardio_Machines
90,0.002072367425370792,Double_Pane_Windows
91,0.0020702663777106916,Picnic_Area
92,0.0020333720091087466,Volleyball_Court
93,0.001916067622243481,Fitness_Programs
94,0.0018796269760734596,Business_Center
95,0.0018642012551225706,Pet_Play_Area
96,0.0018489342276800835,Weight_Machines
97,0.0018314929199160631,Window_Coverings
98,0.0018158771096974606,Storage_Units
99,0.0017541526029753096,Vaulted_Ceiling
100,0.0017301893984974582,Alarm
101,0.001722879971913765,Trash_Pickup_Door_to_Door
102,0.0016443136774505892,Online_Services
103,0.0015994806873218176,Planned_Social_Activities
104,0.001567721723150033,Den
105,0.0015559307024349822,Pet_Care
106,0.0013256857850961455,Washer_Dryer
107,0.0013091605818987544,Renters_Insurance_Program
108,0.0012807251014276546,Free_Weights
109,0.0012552892462062977,Eatin_Kitchen
110,0.0012378918437392734,Tennis_Court
111,0.0011947092693416833,Multi_Use_Room
112,0.001193472637834612,WalkingBiking_Trails
113,0.0011514606727672716,Wheelchair_Accessible_Rooms
114,0.001101974221864604,Intercom
115,0.001096720573972117,WiFi_at_Pool_and_Clubhouse
116,0.0009675924771526967,Built_In_Bookshelves
117,0.0008397831274596451,Tile_Floors
118,0.0008247448592002917,Fireplace
119,0.0008031063208882074,Pantry
120,0.0008018501554812033,Accent_Walls
121,0.0007858089196971043,Crown_Molding
122,0.0007319835659299508,Cabana
123,0.0007149831823215208,Courtyard
124,0.0006651175898960177,Double_Vanities
125,0.000606263629784233,Courtesy_Patrol
126,0.0003666185512526009,Recycling
127,0.0003144181019091963,Sprinkler_System
128,0.00027546371399759086,Framed_Mirrors
129,0.0,Ice_Maker
